kdrama_name,genre
"['music', 'business', 'comedy', 'drama']", idol male lead 
"['business', 'comedy', 'drama']",nonmdl remake
"['business', 'comedy', 'drama']", entertainment industry
"['business', 'comedy', 'drama']", preproduced
"['business', 'comedy', 'drama']", friendship 
"['action', 'tokusatsu', 'sci-fi', 'fantasy']",
"['romance', 'drama', 'melodrama']",scheme
"['romance', 'drama', 'melodrama']", rich female lead
"['romance', 'drama', 'melodrama']", orphan male lead
"['romance', 'drama', 'melodrama']", death
"['romance', 'drama', 'melodrama']", strong female lead
"['romance', 'drama', 'melodrama']", revenge
"['romance', 'drama', 'melodrama']", politician male lead
"['romance', 'drama', 'melodrama']", company president ceo male lead
"['romance', 'drama', 'melodrama']", married life
"['romance', 'drama', 'melodrama']", strict parent 
"['comedy', 'romance', 'fantasy']",love triangle
"['comedy', 'romance', 'fantasy']", first love
"['comedy', 'romance', 'fantasy']", police officer female lead
"['comedy', 'romance', 'fantasy']", cupid
"['comedy', 'romance', 'fantasy']", hardworking female lead
"['comedy', 'romance', 'fantasy']", successful male lead
"['comedy', 'romance', 'fantasy']", grandpagrandson relationship
"['comedy', 'romance', 'fantasy']", supernatural power
"['comedy', 'romance', 'fantasy']", clumsy female lead
"['comedy', 'romance', 'fantasy']", dorky male lead 
['drama'],hardworking female lead
['drama'], infidelity
['drama'], birth secret
['drama'], evil stepmother 
"['music', 'comedy', 'romance']",bromance
"['music', 'comedy', 'romance']", neighbors relationship
"['music', 'comedy', 'romance']", idol male lead
"['music', 'comedy', 'romance']", web series
"['music', 'comedy', 'romance']", first love
"['music', 'comedy', 'romance']", love triangle
"['music', 'comedy', 'romance']", friendship
"['music', 'comedy', 'romance']", short length series 
"['psychological', 'crime', 'youth', 'drama']",prostitution
"['psychological', 'crime', 'youth', 'drama']", illegal business
"['psychological', 'crime', 'youth', 'drama']", high school
"['psychological', 'crime', 'youth', 'drama']", greed
"['psychological', 'crime', 'youth', 'drama']", sex trafficking
"['psychological', 'crime', 'youth', 'drama']", smart male lead
"['psychological', 'crime', 'youth', 'drama']", rich female lead
"['psychological', 'crime', 'youth', 'drama']", violence
"['psychological', 'crime', 'youth', 'drama']", strong female lead
"['psychological', 'crime', 'youth', 'drama']", school bullying 
"['law', 'romance', 'life', 'drama']",autistic female lead
"['law', 'romance', 'life', 'drama']", autism
"['law', 'romance', 'life', 'drama']", attorney female lead
"['law', 'romance', 'life', 'drama']", smart female lead
"['law', 'romance', 'life', 'drama']", workplace setting
"['law', 'romance', 'life', 'drama']", nice male lead
"['law', 'romance', 'life', 'drama']", fatherdaughter relationship
"['law', 'romance', 'life', 'drama']", courtroom setting
"['law', 'romance', 'life', 'drama']", single motherfather supporting character
"['law', 'romance', 'life', 'drama']", slow burn romance 
"['comedy', 'romance', 'youth', 'fantasy']",sassy female lead
"['comedy', 'romance', 'youth', 'fantasy']", nice male lead
"['comedy', 'romance', 'youth', 'fantasy']", adapted from a webtoon
"['comedy', 'romance', 'youth', 'fantasy']", high school
"['comedy', 'romance', 'youth', 'fantasy']", illness
"['comedy', 'romance', 'youth', 'fantasy']", height difference
"['comedy', 'romance', 'youth', 'fantasy']", love triangle
"['comedy', 'romance', 'youth', 'fantasy']", character development
"['comedy', 'romance', 'youth', 'fantasy']", strong female lead
"['comedy', 'romance', 'youth', 'fantasy']", amnesia 
"['comedy', 'romance', 'drama']",second chance
"['comedy', 'romance', 'drama']", love triangle
"['comedy', 'romance', 'drama']", hardworking female lead
"['comedy', 'romance', 'drama']", writer male lead
"['comedy', 'romance', 'drama']", childish male lead
"['comedy', 'romance', 'drama']", misunderstanding
"['comedy', 'romance', 'drama']", harem 
"['action', 'historical', 'romance', 'drama']",comfort women
"['action', 'historical', 'romance', 'drama']", sexual abuse
"['action', 'historical', 'romance', 'drama']", japanese colonial rule
"['action', 'historical', 'romance', 'drama']", historical fiction
"['action', 'historical', 'romance', 'drama']", secondary couple
"['action', 'historical', 'romance', 'drama']", forbidden love
"['action', 'historical', 'romance', 'drama']", torture
"['action', 'historical', 'romance', 'drama']", preproduced
"['action', 'historical', 'romance', 'drama']", espionage
"['action', 'historical', 'romance', 'drama']", crime 
"['historical', 'romance', 'medical', 'supernatural']",time travel
"['historical', 'romance', 'medical', 'supernatural']", goryeo dynasty
"['historical', 'romance', 'medical', 'supernatural']", power struggle
"['historical', 'romance', 'medical', 'supernatural']", older womanyounger man
"['historical', 'romance', 'medical', 'supernatural']", skilled killer
"['historical', 'romance', 'medical', 'supernatural']", strong male lead
"['historical', 'romance', 'medical', 'supernatural']", elemental power
"['historical', 'romance', 'medical', 'supernatural']", swordfight
"['historical', 'romance', 'medical', 'supernatural']", fate
"['historical', 'romance', 'medical', 'supernatural']", poison 
"['comedy', 'romance', 'drama']",school club
"['comedy', 'romance', 'drama']", miniseries
"['comedy', 'romance', 'drama']", web series
"['comedy', 'romance', 'drama']", costume
"['comedy', 'romance', 'drama']", shy male lead
"['comedy', 'romance', 'drama']", grandpagranddaughter relationship
"['comedy', 'romance', 'drama']", student female lead
"['comedy', 'romance', 'drama']", student male lead
"['comedy', 'romance', 'drama']", nice female lead
"['comedy', 'romance', 'drama']", love at first sight 
"['comedy', 'romance', 'drama', 'fantasy']",time travel
"['comedy', 'romance', 'drama', 'fantasy']", second chance romance
"['comedy', 'romance', 'drama', 'fantasy']", failing marriage
"['comedy', 'romance', 'drama', 'fantasy']", motherdaughter relationship
"['comedy', 'romance', 'drama', 'fantasy']", brothersister relationship
"['comedy', 'romance', 'drama', 'fantasy']", female chases male first
"['comedy', 'romance', 'drama', 'fantasy']", first love
"['comedy', 'romance', 'drama', 'fantasy']", love triangle
"['comedy', 'romance', 'drama', 'fantasy']", flashback to past
"['comedy', 'romance', 'drama', 'fantasy']", love at first sight 
"['drama', 'family']",
"['drama', 'family', 'melodrama']",missing child
"['drama', 'family', 'melodrama']", rich female lead
"['drama', 'family', 'melodrama']", soap opera 
"['comedy', 'romance', 'drama']",rich family
"['comedy', 'romance', 'drama']", trauma
"['comedy', 'romance', 'drama']", multiple couples
"['comedy', 'romance', 'drama']", older manyounger woman
"['comedy', 'romance', 'drama']", cold manwarm woman
"['comedy', 'romance', 'drama']", bickering mains relationship
"['comedy', 'romance', 'drama']", widow female lead
"['comedy', 'romance', 'drama']", widower male lead
"['comedy', 'romance', 'drama']", hardship
"['comedy', 'romance', 'drama']", age gap drama life 
"['action', 'thriller', 'comedy', 'drama']",spy male lead
"['action', 'thriller', 'comedy', 'drama']", married life
"['action', 'thriller', 'comedy', 'drama']", double identity
"['action', 'thriller', 'comedy', 'drama']", romance
"['action', 'thriller', 'comedy', 'drama']", hidden identity
"['action', 'thriller', 'comedy', 'drama']", family struggle
"['action', 'thriller', 'comedy', 'drama']", trader male lead
"['action', 'thriller', 'comedy', 'drama']", sniper male lead
"['action', 'thriller', 'comedy', 'drama']", married female lead
"['action', 'thriller', 'comedy', 'drama']", married male lead 
"['comedy', 'romance']",actress female lead
"['comedy', 'romance']", single father male lead
"['comedy', 'romance']", hospital setting
"['comedy', 'romance']", lawyer male lead
"['comedy', 'romance']", sick daughter
"['comedy', 'romance']", famous female lead
"['comedy', 'romance']", leukemia
"['comedy', 'romance']", miniseries
"['comedy', 'romance']", cancer
"['comedy', 'romance']", law 
"['comedy', 'romance', 'drama', 'medical']",famous leadcommon lead
"['comedy', 'romance', 'drama', 'medical']", terminal illness
"['comedy', 'romance', 'drama', 'medical']", bromance
"['comedy', 'romance', 'drama', 'medical']", cheerful male lead
"['comedy', 'romance', 'drama', 'medical']", second chance romance
"['comedy', 'romance', 'drama', 'medical']", older womanyounger man
"['comedy', 'romance', 'drama', 'medical']", strong female lead
"['comedy', 'romance', 'drama', 'medical']", multiple couples
"['comedy', 'romance', 'drama', 'medical']", character development
"['comedy', 'romance', 'drama', 'medical']", love triangle 
"['romance', 'drama', 'family', 'melodrama']",smart female lead
"['romance', 'drama', 'family', 'melodrama']", eccentric female lead
"['romance', 'drama', 'family', 'melodrama']", female rivalry
"['romance', 'drama', 'family', 'melodrama']", strong female lead
"['romance', 'drama', 'family', 'melodrama']", family secret
"['romance', 'drama', 'family', 'melodrama']", war 
"['romance', 'drama', 'melodrama']",filmed abroad
"['romance', 'drama', 'melodrama']", love triangle
"['romance', 'drama', 'melodrama']", antihero male lead
"['romance', 'drama', 'melodrama']", fashion industry 
"['romance', 'drama', 'family', 'melodrama']",strong female lead
"['romance', 'drama', 'family', 'melodrama']", revenge
"['romance', 'drama', 'family', 'melodrama']", nice male lead
"['romance', 'drama', 'family', 'melodrama']", conglomerate
"['romance', 'drama', 'family', 'melodrama']", death of a mother
"['romance', 'drama', 'family', 'melodrama']", doctor female lead
"['romance', 'drama', 'family', 'melodrama']", death of a father
"['romance', 'drama', 'family', 'melodrama']", promise
"['romance', 'drama', 'family', 'melodrama']", supportive parent
"['romance', 'drama', 'family', 'melodrama']", flashback to past 
"['romance', 'drama', 'melodrama']",revenge
"['romance', 'drama', 'melodrama']", conspiracy
"['romance', 'drama', 'melodrama']", lying
"['romance', 'drama', 'melodrama']", sismance
"['romance', 'drama', 'melodrama']", rich manpoor woman
"['romance', 'drama', 'melodrama']", partners relationship
"['romance', 'drama', 'melodrama']", workplace setting
"['romance', 'drama', 'melodrama']", vengeful female lead
"['romance', 'drama', 'melodrama']", financial scandal
"['romance', 'drama', 'melodrama']", flashback to past 
"['romance', 'drama', 'melodrama']",workplace romance
"['romance', 'drama', 'melodrama']", revenge
"['romance', 'drama', 'melodrama']", lost child
"['romance', 'drama', 'melodrama']", workplace setting
"['romance', 'drama', 'melodrama']", brothersister relationship
"['romance', 'drama', 'melodrama']", nice male lead
"['romance', 'drama', 'melodrama']", family 
"['drama', 'family']",miniseries
"['drama', 'family']", fatherson relationship 
"['comedy', 'romance', 'drama', 'melodrama']",food 
"['comedy', 'romance', 'drama', 'fantasy']",time loop
"['comedy', 'romance', 'drama', 'fantasy']", sassy female lead
"['comedy', 'romance', 'drama', 'fantasy']", adapted from a webtoon
"['comedy', 'romance', 'drama', 'fantasy']", bossemployee relationship
"['comedy', 'romance', 'drama', 'fantasy']", strong female lead
"['comedy', 'romance', 'drama', 'fantasy']", satire
"['comedy', 'romance', 'drama', 'fantasy']", male chases female first
"['comedy', 'romance', 'drama', 'fantasy']", smart female lead
"['comedy', 'romance', 'drama', 'fantasy']", life lesson
"['comedy', 'romance', 'drama', 'fantasy']", love triangle 
"['business', 'comedy', 'romance', 'sports']",friends to lovers
"['business', 'comedy', 'romance', 'sports']", strong male lead
"['business', 'comedy', 'romance', 'sports']", strong female lead
"['business', 'comedy', 'romance', 'sports']", badass male lead
"['business', 'comedy', 'romance', 'sports']", character development
"['business', 'comedy', 'romance', 'sports']", secondary couple
"['business', 'comedy', 'romance', 'sports']", exgirlfriend comes back
"['business', 'comedy', 'romance', 'sports']", poor male lead
"['business', 'comedy', 'romance', 'sports']", first love
"['business', 'comedy', 'romance', 'sports']", hardworking male lead 
"['romance', 'drama', 'melodrama']",hyperthymesia
"['romance', 'drama', 'melodrama']", female chases male first
"['romance', 'drama', 'melodrama']", nice female lead
"['romance', 'drama', 'melodrama']", healing
"['romance', 'drama', 'melodrama']", smart male lead
"['romance', 'drama', 'melodrama']", trauma
"['romance', 'drama', 'melodrama']", positive female lead
"['romance', 'drama', 'melodrama']", nice male lead
"['romance', 'drama', 'melodrama']", entertainment industry
"['romance', 'drama', 'melodrama']", death 
['romance'],miniseries 
"['comedy', 'romance', 'fantasy']",lgbtq
"['comedy', 'romance', 'fantasy']", gay romance
"['comedy', 'romance', 'fantasy']", bisexual male lead
"['comedy', 'romance', 'fantasy']", reincarnated lovers
"['comedy', 'romance', 'fantasy']", miniseries
"['comedy', 'romance', 'fantasy']", reincarnation
"['comedy', 'romance', 'fantasy']", flashback to past
"['comedy', 'romance', 'fantasy']", first love
"['comedy', 'romance', 'fantasy']", gay male lead
"['comedy', 'romance', 'fantasy']", web series 
"['historical', 'romance', 'drama']",princess female lead
"['historical', 'romance', 'drama']", historical fiction
"['historical', 'romance', 'drama']", playboy male lead
"['historical', 'romance', 'drama']", adult romance
"['historical', 'romance', 'drama']", sexual content
"['historical', 'romance', 'drama']", joseon dynasty 
"['romance', 'family']",hospital director supporting character
