kdrama_name,actor
"['romance', 'drama', 'melodrama']", Bae Yong Joon
"['romance', 'drama', 'melodrama']", Cha Tae Hyun
"['romance', 'drama', 'melodrama']", Yoon Son Ha
"['romance', 'drama', 'melodrama']", Lee Jenny
"['romance', 'drama', 'melodrama']", Jung Chan
"['thriller', 'mystery', 'law', 'medical']",Jung Jae Young
"['thriller', 'mystery', 'law', 'medical']", Jung Yoo Mi
"['thriller', 'mystery', 'law', 'medical']", Oh Man Suk
"['thriller', 'mystery', 'law', 'medical']", Noh Min Woo
"['thriller', 'mystery', 'law', 'medical']", Lee Yi Kyung
"['thriller', 'mystery', 'law', 'medical']", Park Eun Seok
"['business', 'romance', 'family', 'melodrama']",Sung Hoon
"['business', 'romance', 'family', 'melodrama']", Choi Yoon Young
"['business', 'romance', 'family', 'melodrama']", Shim Ji Ho
"['business', 'romance', 'family', 'melodrama']", Jeon Kwang Ryul
"['business', 'romance', 'family', 'melodrama']", Hwang Shin Hye
"['business', 'romance', 'family', 'melodrama']", Jeon Mi Seon
"['thriller', 'mystery', 'business', 'drama']",Lee Sun Kyun
"['thriller', 'mystery', 'business', 'drama']", Moon Chae Won
"['thriller', 'mystery', 'business', 'drama']", Kang Yoo Seok
"['thriller', 'mystery', 'business', 'drama']", Park Hoon
"['thriller', 'mystery', 'business', 'drama']", Kim Hong Pa
"['thriller', 'mystery', 'business', 'drama']", Lee Gi Young
"['business', 'comedy', 'drama']",Kim Byung Chul
"['business', 'comedy', 'drama']", Lee Dong Hwi
"['business', 'comedy', 'drama']", Jung Hye Sung
"['business', 'comedy', 'drama']", Choi Kwang Je
"['business', 'comedy', 'drama']", Jung Min Sung
"['business', 'comedy', 'drama']", Kang Hong Suk
"['comedy', 'romance', 'melodrama', 'supernatural']",Shin Sung Rok
"['comedy', 'romance', 'melodrama', 'supernatural']", Go Won Hee
"['comedy', 'romance', 'melodrama', 'supernatural']", Ha Jae Sook
"['comedy', 'romance', 'melodrama', 'supernatural']", Cha Ye Ryun
"['comedy', 'romance', 'melodrama', 'supernatural']", Kim Min Gue
"['comedy', 'romance', 'melodrama', 'supernatural']", Kim Jin Kyung
"['thriller', 'romance', 'drama']",IU
"['thriller', 'romance', 'drama']", Bae Doo Na
"['thriller', 'romance', 'drama']", Kim Tae Hoon
"['thriller', 'romance', 'drama']", Pierce Conran
"['thriller', 'romance', 'drama']", Park Hae Soo
"['thriller', 'romance', 'drama']", Bae So Young
"['comedy', 'romance', 'life', 'youth']",Kim Ji Soo
"['comedy', 'romance', 'life', 'youth']", Jung Chae Yeon
"['comedy', 'romance', 'life', 'youth']", Jung Jin Young
"['comedy', 'romance', 'life', 'youth']", Choi Ri
"['comedy', 'romance', 'life', 'youth']", Kang Tae Oh
"['comedy', 'romance', 'life', 'youth']", Hong Ji Yoon
"['action', 'youth', 'fantasy']",NCA
"['action', 'youth', 'fantasy']", Choi Seok Won
"['action', 'youth', 'fantasy']", Im Sung Kyun
"['action', 'youth', 'fantasy']", Kim Seo Yeon
"['action', 'youth', 'fantasy']", Cha Jae Hoon
"['romance', 'drama']",Lee Eun Joo
"['romance', 'drama']", Lee Seo Jin
"['romance', 'drama']", Eric Mun
"['romance', 'drama']", Jung Hye Young
"['romance', 'drama']", Kim Bin Woo
"['romance', 'drama']", Lee Yoo Jin
"['business', 'romance', 'drama', 'melodrama']",Hong Soo Ah
"['business', 'romance', 'drama', 'melodrama']", Lee Jae Woo
"['business', 'romance', 'drama', 'melodrama']", Seo Ha Joon
"['business', 'romance', 'drama', 'melodrama']", Park Young Rin
"['business', 'romance', 'drama', 'melodrama']", Yang Hye Jin
"['business', 'romance', 'drama', 'melodrama']", Sung Hyun Ah
"['romance', 'melodrama']",Jo Jae Hyun
"['romance', 'melodrama']", Go Soo
"['romance', 'melodrama']", Kim Ha Neul
"['romance', 'melodrama']", Zo In Sung
"['romance', 'melodrama']", Im Dong Jin
"['romance', 'melodrama']", Lee Jae Yong
"['action', 'thriller', 'mystery', 'drama']",Shin Ha Kyun
"['action', 'thriller', 'mystery', 'drama']", Jo Yoon Hee
"['action', 'thriller', 'mystery', 'drama']", Yoo  Joon Sang
"['action', 'thriller', 'mystery', 'drama']", Jeon Gook Hwan
"['action', 'thriller', 'mystery', 'drama']", Kim Jong Soo
"['action', 'thriller', 'mystery', 'drama']", Park Sung Geun
"['romance', 'drama', 'melodrama']",Park Eun Hye
"['romance', 'drama', 'melodrama']", Lee Joo Hyun
"['romance', 'drama', 'melodrama']", Park Kwang Hyun
"['romance', 'drama', 'melodrama']", Seo Yoo Jung
"['romance', 'drama', 'melodrama']", May Bee
"['romance', 'drama', 'melodrama']", Jung Yoo Chan
"['thriller', 'mystery', 'comedy', 'romance']",Lee Jong Suk
"['thriller', 'mystery', 'comedy', 'romance']", Park Shin Hye
"['thriller', 'mystery', 'comedy', 'romance']", Kim Young Kwang
"['thriller', 'mystery', 'comedy', 'romance']", Lee Yoo Bi
"['thriller', 'mystery', 'comedy', 'romance']", Jin Kyung
"['thriller', 'mystery', 'comedy', 'romance']", Lee Pil Mo
"['action', 'thriller', 'mystery', 'comedy']",Song Seung Heon
"['action', 'thriller', 'mystery', 'comedy']", Krystal Jung
"['action', 'thriller', 'mystery', 'comedy']", Lee Si Eon
"['action', 'thriller', 'mystery', 'comedy']", Tae Won Seok
"['action', 'thriller', 'mystery', 'comedy']", Kim Won Hae
"['action', 'thriller', 'mystery', 'comedy']", Ahn Se Ho
"['comedy', 'romance', 'supernatural']",Park Jin Hee
"['comedy', 'romance', 'supernatural']", Shim Hye Jin
"['comedy', 'romance', 'supernatural']", Lee Jae Hwang
"['comedy', 'romance', 'supernatural']", Kwon Hae Hyo
"['comedy', 'romance', 'supernatural']", Jung Jae Soon
"['comedy', 'romance', 'supernatural']", Hwang Ji Hyun
"['comedy', 'romance', 'drama', 'sci-fi']",Song  Ha Yoon
"['comedy', 'romance', 'drama', 'sci-fi']", Lee Jun Young
"['comedy', 'romance', 'drama', 'sci-fi']", Yoon Bo Mi
"['comedy', 'romance', 'drama', 'sci-fi']", Gong Min Jung
"['comedy', 'romance', 'drama', 'sci-fi']", Joo Woo Jae
"['comedy', 'romance', 'drama', 'sci-fi']", Nam Min Woo
['romance'],Kim Young Kwang
['romance'], Oh Jung Se
['romance'], Yook Sung Jae
['romance'], Choi Ro Woon
['romance'], Kyung Soo Jin
['romance'], Yoo Da In
"['mystery', 'comedy', 'romance', 'drama']",Cha Tae Hyun
"['mystery', 'comedy', 'romance', 'drama']", Jung Jin Young
"['mystery', 'comedy', 'romance', 'drama']", Krystal Jung
"['mystery', 'comedy', 'romance', 'drama']", Hong Soo Hyun
"['mystery', 'comedy', 'romance', 'drama']", Lee Jong Hyuk
"['mystery', 'comedy', 'romance', 'drama']", Kang Shin Il
"['historical', 'mystery', 'romance', 'medical']",Kim Min Jae
"['historical', 'mystery', 'romance', 'medical']", Kim Hyang Gi 
"['historical', 'mystery', 'romance', 'medical']", Kim Sang Kyung
"['historical', 'mystery', 'romance', 'medical']", Kang Young Seok
"['historical', 'mystery', 'romance', 'medical']", Woo Da Vi
"['historical', 'mystery', 'romance', 'medical']", Ahn Chang Hwan
"['action', 'military', 'mystery', 'romance']",Lee Sung Jae
"['action', 'military', 'mystery', 'romance']", Lee Si Young
"['action', 'military', 'mystery', 'romance']", Choi Si Won
"['action', 'military', 'mystery', 'romance']", Gil Yong Woo
"['action', 'military', 'mystery', 'romance']", Han Jung Soo
"['action', 'military', 'mystery', 'romance']", Jung Woon Taek
"['mystery', 'horror', 'romance', 'supernatural']",Song Sae Byuk
"['mystery', 'horror', 'romance', 'supernatural']", Go Joon Hee
"['mystery', 'horror', 'romance', 'supernatural']", Yeon Jung Hoon
"['mystery', 'horror', 'romance', 'supernatural']", Jo Han Sun
"['mystery', 'horror', 'romance', 'supernatural']", Lee Won Jong
"['mystery', 'horror', 'romance', 'supernatural']", Park Jin Woo
"['comedy', 'romance', 'fantasy', 'sitcom']",Ha Yeon Soo
"['comedy', 'romance', 'fantasy', 'sitcom']", Go Kyung Pyo
"['comedy', 'romance', 'fantasy', 'sitcom']", Yeo Jin Goo
"['comedy', 'romance', 'fantasy', 'sitcom']", Choi Song Hyun
"['comedy', 'romance', 'fantasy', 'sitcom']", Oh Young Shil
"['comedy', 'romance', 'fantasy', 'sitcom']", Noh Joo Hyun
"['business', 'romance', 'family']",Han Ji Hye
"['business', 'romance', 'family']", Yeon Jung Hoon
"['business', 'romance', 'family']", Baek Jin Hee
"['business', 'romance', 'family']", Park Seo Joon
"['business', 'romance', 'family']", Kim Hyung Jun
"['business', 'romance', 'family']", Lee Tae Sung
"['romance', 'drama']",Song Jae Ho
"['romance', 'drama']", Kim Hee Ae
"['romance', 'drama']", Kim Hae Sook
"['romance', 'drama']", Heo Joon Ho
"['romance', 'drama']", Lee Chan
"['romance', 'drama']", Lee Dong Wook
"['mystery', 'law', 'romance']",Choi Jin Hyuk
"['mystery', 'law', 'romance']", Baek Jin Hee
"['mystery', 'law', 'romance']", Choi Min Soo
"['mystery', 'law', 'romance']", Lee Tae Hwan
"['mystery', 'law', 'romance']", Son Chang Min
"['mystery', 'law', 'romance']", Choi  Woo Shik
"['thriller', 'horror', 'romance', 'drama']",Yeon Woo Jin
"['thriller', 'horror', 'romance', 'drama']", Jung Yoo Mi
"['thriller', 'horror', 'romance', 'drama']", Park Yong Woo
"['thriller', 'horror', 'romance', 'drama']", Son Jong Hak
"['thriller', 'horror', 'romance', 'drama']", Oh Yeon Ah
"['thriller', 'horror', 'romance', 'drama']", Yu Bee
"['comedy', 'romance', 'drama']",Im Yoon Ah
"['comedy', 'romance', 'drama']", Lee Bum Soo
"['comedy', 'romance', 'drama']", Yoon Shi Yoon
"['comedy', 'romance', 'drama']", Chae Jung An
"['comedy', 'romance', 'drama']", Ryu Jin
"['comedy', 'romance', 'drama']", Yoon Hae Young
"['comedy', 'romance', 'drama']",
"['comedy', 'romance', 'drama', 'family']",Jeon So Min
"['comedy', 'romance', 'drama', 'family']", Oh Chang Seok
"['comedy', 'romance', 'drama', 'family']", Seo Ha Joon
"['comedy', 'romance', 'drama', 'family']", Oh Dae Gyu
"['comedy', 'romance', 'drama', 'family']", Im Hyuk
"['comedy', 'romance', 'drama', 'family']", Kim Se Min
"['comedy', 'romance', 'drama']",
"['action', 'historical', 'romance', 'political']",Park Shi Hoo
"['action', 'historical', 'romance', 'political']", Moon Chae Won
"['action', 'historical', 'romance', 'political']", Kim Yeong Cheol
"['action', 'historical', 'romance', 'political']", Song Jong Ho
"['action', 'historical', 'romance', 'political']", Hong Soo Hyun
"['action', 'historical', 'romance', 'political']", Lee Min Woo
"['comedy', 'crime', 'life', 'drama']",Park Hae Soo
"['comedy', 'crime', 'life', 'drama']", Jung Kyung Ho
"['comedy', 'crime', 'life', 'drama']", Krystal Jung
"['comedy', 'crime', 'life', 'drama']", Im Hwa Young
"['comedy', 'crime', 'life', 'drama']", Ye Soo Jung
"['comedy', 'crime', 'life', 'drama']", Kim Kyung Nam
"['thriller', 'mystery', 'romance', 'crime']",Seo Hyun
"['thriller', 'mystery', 'romance', 'crime']", Go Kyung Pyo
"['thriller', 'mystery', 'romance', 'crime']", Kim Hyo Jin
"['thriller', 'mystery', 'romance', 'crime']", Kim Young Min
"['thriller', 'mystery', 'romance', 'crime']", Tae Won Seok
"['thriller', 'mystery', 'romance', 'crime']", Park Sung Geun
"['comedy', 'romance', 'drama']",Cha Tae Hyun
"['comedy', 'romance', 'drama']", Gong Hyo Jin
"['comedy', 'romance', 'drama']", Kim Soo Hyun
"['comedy', 'romance', 'drama']", IU
"['comedy', 'romance', 'drama']", Kim Jong Kook
"['comedy', 'romance', 'drama']", Na Young Hee
"['business', 'comedy', 'romance', 'melodrama']",Choi Kang Hee
"['business', 'comedy', 'romance', 'melodrama']", Ji Sung
"['business', 'comedy', 'romance', 'melodrama']", Kim Jae Joong
"['business', 'comedy', 'romance', 'melodrama']", Wang Ji Hye
"['business', 'comedy', 'romance', 'melodrama']", Lee Hee Won
"['business', 'comedy', 'romance', 'melodrama']", Park Young Gyu
"['thriller', 'mystery', 'comedy', 'crime']",Yoon Shi Yoon
"['thriller', 'mystery', 'comedy', 'crime']", Jung In Sun
"['thriller', 'mystery', 'comedy', 'crime']", Park Sung Hoon
"['thriller', 'mystery', 'comedy', 'crime']", Lee  Han Wi
"['thriller', 'mystery', 'comedy', 'crime']", Hwang Geum Byul
"['thriller', 'mystery', 'comedy', 'crime']", Kim Kyul
"['thriller', 'drama', 'political']",Kim Rae Won
"['thriller', 'drama', 'political']", Kim Ah Joong
"['thriller', 'drama', 'political']", Jo Jae Hyun
"['thriller', 'drama', 'political']", Seo Ji Hye
"['thriller', 'drama', 'political']", Choi Myung Gil
"['thriller', 'drama', 'political']", Ohn Joo Wan
"['romance', 'youth', 'drama', 'sports']",Lee Sang Yeob
"['romance', 'youth', 'drama', 'sports']", Kim So Hye
"['romance', 'youth', 'drama', 'sports']", Park Ji Hwan
"['romance', 'youth', 'drama', 'sports']", Kim Hyung Mook
"['romance', 'youth', 'drama', 'sports']", Ha Seung Ri
"['romance', 'youth', 'drama', 'sports']", Kim Jin Woo
"['comedy', 'drama', 'family', 'melodrama']",Lee Jae Ryong
"['comedy', 'drama', 'family', 'melodrama']", Lee Hoon
"['comedy', 'drama', 'family', 'melodrama']", Do Ji Won
"['comedy', 'drama', 'family', 'melodrama']", Kim Tae Hoon
"['comedy', 'drama', 'family', 'melodrama']", Jeon Mi Seon
"['comedy', 'drama', 'family', 'melodrama']", Song Ji Eun
"['drama', 'melodrama']",Lee Chung Ah
"['drama', 'melodrama']", Bae Jong Ok
"['drama', 'melodrama']", Jin Tae Hyun
"['drama', 'melodrama']", Park Shi Eun
"['drama', 'melodrama']", Park Young Ji
"['drama', 'melodrama']", Lee Hye Sook
"['romance', 'drama', 'melodrama']",Wi Ha Joon
"['romance', 'drama', 'melodrama']", Jeon So Nee
"['historical', 'comedy', 'romance', 'fantasy']",Ji Hyun Woo
"['historical', 'comedy', 'romance', 'fantasy']", Yoo In Na
"['historical', 'comedy', 'romance', 'fantasy']", Kim Jin Woo
"['historical', 'comedy', 'romance', 'fantasy']", Ga Deuk Hee
"['historical', 'comedy', 'romance', 'fantasy']", Seo Woo Jin
"['historical', 'comedy', 'romance', 'fantasy']", Kim Won Hae
"['historical', 'romance', 'melodrama', 'political']",Park Min Young
"['historical', 'romance', 'melodrama', 'political']", Yeon Woo Jin
"['historical', 'romance', 'melodrama', 'political']", Lee Dong Gun
"['historical', 'romance', 'melodrama', 'political']", Jang Hyun Sung
"['historical', 'romance', 'melodrama', 'political']", Kang Shin Il
"['historical', 'romance', 'melodrama', 'political']", Go Bo Gyeol
"['action', 'mystery', 'comedy', 'drama']",Kwon Sang Woo
"['action', 'mystery', 'comedy', 'drama']", Choi Kang Hee
"['action', 'mystery', 'comedy', 'drama']", Park Byung Eun
"['action', 'mystery', 'comedy', 'drama']", Lee Da Hee
"['action', 'mystery', 'comedy', 'drama']", Oh Min Suk
"['action', 'mystery', 'comedy', 'drama']", Kim Hyun Sook
"['action', 'mystery', 'comedy', 'drama']",Choi Kang Hee
"['action', 'mystery', 'comedy', 'drama']", Kwon Sang Woo
"['action', 'mystery', 'comedy', 'drama']", Lee Won Keun
"['action', 'mystery', 'comedy', 'drama']", Jeon Soo Jin
"['action', 'mystery', 'comedy', 'drama']", Park Joon Geum
"['action', 'mystery', 'comedy', 'drama']", Kim Hyun Sook
"['action', 'mystery', 'comedy', 'drama']",Kwon Sang Woo
"['action', 'mystery', 'comedy', 'drama']", Choi Kang Hee
"['action', 'mystery', 'comedy', 'drama']", Park Byung Eun
"['action', 'mystery', 'comedy', 'drama']", Lee Da Hee
"['action', 'mystery', 'comedy', 'drama']", Oh Min Suk
"['action', 'mystery', 'comedy', 'drama']", Kim Hyun Sook
"['action', 'mystery', 'comedy', 'drama']",Kwon Sang Woo
"['action', 'mystery', 'comedy', 'drama']", Choi Kang Hee
"['action', 'mystery', 'comedy', 'drama']", Park Byung Eun
"['action', 'mystery', 'comedy', 'drama']", Lee Da Hee
"['action', 'mystery', 'comedy', 'drama']", Oh Min Suk
"['action', 'mystery', 'comedy', 'drama']", Kim Hyun Sook
"['thriller', 'mystery', 'drama', 'melodrama']",Kim Sun Ah
"['thriller', 'mystery', 'drama', 'melodrama']", Oh Yoon Ah
"['thriller', 'mystery', 'drama', 'melodrama']", Shin Eun Jung
"['thriller', 'mystery', 'drama', 'melodrama']", Yoo  Sun
"['thriller', 'mystery', 'drama', 'melodrama']", Oh Ji Ho
"['thriller', 'mystery', 'drama', 'melodrama']", Lee Jung Jin
['drama'],Lee Mi Sook
['drama'], Yoon Hae Young
['drama'], Kim Won Hee
['drama'], Lee Na Young
['drama'], Jo Jae Hyun
['drama'], Lee Hoon
"['historical', 'romance', 'fantasy', 'political']",Jin Se Yeon
"['historical', 'romance', 'fantasy', 'political']", Kim Min Gue
"['historical', 'romance', 'fantasy', 'political']", Do Sang Woo
"['historical', 'romance', 'fantasy', 'political']", Lee Yeol Eum
"['historical', 'romance', 'fantasy', 'political']", Lee Si Eon
"['historical', 'romance', 'fantasy', 'political']", Lee Hwa Kyum
"['business', 'drama', 'political']",Kim Hee Ae
"['business', 'drama', 'political']", Moon So Ri
"['business', 'drama', 'political']", Ryu Soo Young
"['business', 'drama', 'political']", Seo Yi Sook
"['business', 'drama', 'political']", Ok Ja Yeon
"['business', 'drama', 'political']", Yoon  Ji Hye
"['mystery', 'drama', 'medical']",Ryu Deok Hwan
"['mystery', 'drama', 'medical']", Yoon Joo Hee
"['mystery', 'drama', 'medical']", Choi Jung Woo
"['mystery', 'drama', 'medical']", Lee Ha Rin
"['mystery', 'drama', 'medical']", Choo Seung Wook
"['mystery', 'drama', 'medical']", Lee Seol Hee
"['comedy', 'life', 'drama', 'sports']",Kim Sang Kyung
"['comedy', 'life', 'drama', 'sports']", Oh Na Ra
"['comedy', 'life', 'drama', 'sports']", Tang Jun Sang
"['comedy', 'life', 'drama', 'sports']", Son Sang Yeon
"['comedy', 'life', 'drama', 'sports']", Choi Hyun Wook
"['comedy', 'life', 'drama', 'sports']", Kim Kang Hoon
"['business', 'comedy', 'romance', 'drama']",Go Ah Sung
"['business', 'comedy', 'romance', 'drama']", Ha Seok Jin
"['business', 'comedy', 'romance', 'drama']", Lee Dong Hwi
"['business', 'comedy', 'romance', 'drama']", Kim Dong Wook
"['business', 'comedy', 'romance', 'drama']", Lee Ho Won
"['business', 'comedy', 'romance', 'drama']", Kim Byung Chun
"['business', 'comedy', 'romance']",Kim So Hyun
"['business', 'comedy', 'romance']", Yoon Doo Joon
"['business', 'comedy', 'romance']", Yoon Park
"['business', 'comedy', 'romance']", Yura
"['business', 'comedy', 'romance']", Lee Re
"['business', 'comedy', 'romance']", Kwak Dong Yeon
"['psychological', 'romance', 'melodrama']",Lee Jun Ho
"['psychological', 'romance', 'melodrama']", Won Jin Ah
"['psychological', 'romance', 'melodrama']", Lee Ki Woo
"['psychological', 'romance', 'melodrama']", Kang Han Na
"['psychological', 'romance', 'melodrama']", Kim Hye Joon
"['psychological', 'romance', 'melodrama']", Yoon Se Ah
"['business', 'drama', 'fantasy', 'political']",Song Joong Ki
"['business', 'drama', 'fantasy', 'political']", Lee Sung Min
"['business', 'drama', 'fantasy', 'political']", Shin Hyun Bin
"['business', 'drama', 'fantasy', 'political']", Yoon Je Moon
"['business', 'drama', 'fantasy', 'political']", Kim Jung Nan
"['business', 'drama', 'fantasy', 'political']", Jo Han Chul
"['romance', 'life', 'youth', 'drama']",Park Bo Gum
"['romance', 'life', 'youth', 'drama']", Park So Dam
"['romance', 'life', 'youth', 'drama']", Byeon Woo Seok
"['romance', 'life', 'youth', 'drama']", Kwon Soo Hyun
"['romance', 'life', 'youth', 'drama']", Ha Hee Ra
"['romance', 'life', 'youth', 'drama']", Park Soo Young
"['comedy', 'life', 'drama']",Seo Ji Hye
"['comedy', 'life', 'drama']", Hong Soo Hyun
"['comedy', 'life', 'drama']", Lee Sang Woo
"['comedy', 'life', 'drama']", Lee Sung Jae
"['comedy', 'life', 'drama']", Jung Yoo Min
"['comedy', 'life', 'drama']", Lee Bo Hee
"['romance', 'drama', 'family', 'melodrama']",Choi Myung Gil
"['romance', 'drama', 'family', 'melodrama']", So Yi Hyun
"['romance', 'drama', 'family', 'melodrama']", Park  Yoon Jae
"['romance', 'drama', 'family', 'melodrama']", Jung Yoo Min
"['romance', 'drama', 'family', 'melodrama']", Shin Jung Yoon
"['romance', 'drama', 'family', 'melodrama']", Sun Woo Jae Duk
"['thriller', 'mystery', 'drama', 'melodrama']",Go Hyun Jung
"['thriller', 'mystery', 'drama', 'melodrama']", Shin Hyun Bin
"['thriller', 'mystery', 'drama', 'melodrama']", Kim Jae Young
"['thriller', 'mystery', 'drama', 'melodrama']", Choi Won Young
"['thriller', 'mystery', 'drama', 'melodrama']", Kim Bo Yun
"['thriller', 'mystery', 'drama', 'melodrama']", Shin Dong Wook
"['mystery', 'drama', 'melodrama']",Kim Hee Sun
"['mystery', 'drama', 'melodrama']", Lee Hyun Wook
"['mystery', 'drama', 'melodrama']", Jung Eugene
"['mystery', 'drama', 'melodrama']", Park Hoon
"['mystery', 'drama', 'melodrama']", Cha Ji Yeon
